URL,Issue Type,Affected Text,Suggested Correction,Context
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...randing, and documentation, is owned by VaultLister and protected by applicable intellectua..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...mum extent permitted by applicable law, VaultLister and its operators shall not be liable f..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...to indemnify, defend, and hold harmless VaultLister and its operators from and against any ..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...out these Terms, please contact us at:. VaultLister is a cloud-hosted platform. Your data i..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...icy.. This Privacy Policy describes how VaultLister (""we"", ""us"", ""our"") collects, uses, and..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...d protects information when you use the VaultLister platform and related services (collecti..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Poshmark","Postmark","...Auth tokens for connected marketplaces (Poshmark, eBay, Mercari, Etsy, Shopify, etc.). L..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Mercari","Mercury","...connected marketplaces (Poshmark, eBay, Mercari, Etsy, Shopify, etc.). Listing, syncing..."
"https://vaultlister.com/documentation.html#media-kit","Spell","bcrypt","crypt","... your data:. Passwords are hashed using bcrypt with a minimum cost factor of 12 — plai..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Multi-factor","Multifactor","... a secure refresh token (7-day expiry). Multi-factor authentication (TOTP) is available and ..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...untability. We maintain the security of VaultLister's cloud infrastructure, including regul..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","... cross-listing and automation features, VaultLister connects to third-party marketplace pla..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...he platforms you connect.. When you use VaultLister to list items on Facebook Marketplace, ..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...ion using your existing Facebook login. VaultLister does not access your Facebook credentia..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...e your Facebook authentication tokens.. VaultLister integrates with the following third-par..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...ng networks or data brokers are used by VaultLister.. 7. Cookies and Local Storage. VaultLi..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...tLister.. 7. Cookies and Local Storage. VaultLister uses browser localStorage to:. Maintain..."
"https://vaultlister.com/documentation.html#media-kit","Spell","localStorage","local Storage","...Local Storage. VaultLister uses browser localStorage to:. Maintain your authentication sessi..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","... 14 months from the date of collection. VaultLister cannot delete data held by Google on yo..."
"https://vaultlister.com/documentation.html#media-kit","Spell","InventoryItems","Inventory Items","...application:. You can delete individual InventoryItems, Listings, Sales, or Images from within..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...g a managed or cloud-hosted instance of VaultLister, account deletion requests will be proc..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...or concerns, please contact us at:. How VaultLister uses artificial intelligence — transpar..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...ligence — transparently.. Which AI does VaultLister use?. VaultLister uses Claude , the AI ..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...ently.. Which AI does VaultLister use?. VaultLister uses Claude , the AI assistant made by ..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...Anthropic Claude. What AI features does VaultLister offer?. AI Listing Generation — Generat..."
"https://vaultlister.com/documentation.html#media-kit","Spell","marketplace-optimised","marketplace-optimized","...fer?. AI Listing Generation — Generates marketplace-optimised titles, descriptions, and keywords base..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...ricing strategy, and guides you through VaultLister features.. What data is sent to AI serv..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...es, see the Anthropic Privacy Policy .. VaultLister does not store the content of AI respon..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","... out of AI features. All AI features in VaultLister are optional. You can use the platform ..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...uggestions before publishing a listing. VaultLister does not guarantee the accuracy of AI-g..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...nd usage rules for press and partners.. VaultLister is a zero-cost, offline-capable multi-c..."
"https://vaultlister.com/documentation.html#media-kit","Spell","multi-channel","multichannel","...tLister is a zero-cost, offline-capable multi-channel reselling platform. It lets resellers m..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Mercari","Mercury","...rketplaces simultaneously (9 total with Mercari and Etsy coming soon), automate repetit..."
"https://vaultlister.com/documentation.html#media-kit","Spell","wordmark","word mark","...vicon Use as a standalone icon when the wordmark is not needed. Minimum 32×32 px.. Amber..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...av bar, footers, and dark UI surfaces.. VaultLister uses Inter as its primary typeface acro..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Monospace","Monospaced","... 700, uppercase, letter-spacing 0.07em. Monospace (code): system monospace stack. Inter i..."
"https://vaultlister.com/documentation.html#media-kit","Spell","monospace","monospaced","...pacing 0.07em. Monospace (code): system monospace stack. Inter is available via Google Fo..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Do's and Don'ts","Dos and Don'ts","... Fonts or rsms.me/inter .. Logo Usage — Do's and Don'ts. Use the logo with adequate clear space..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Crosslist","Cross list","...admap Blog Affiliate Program Status. vs Crosslist vs Vendoo vs List Perfectly vs Primelis..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Vendoo","Vendor","...filiate Program Status. vs Crosslist vs Vendoo vs List Perfectly vs Primelister. © 202..."
"https://vaultlister.com/documentation.html#media-kit","Spell","Primelister","Trimester","...rosslist vs Vendoo vs List Perfectly vs Primelister. © 2026 VaultLister — Help · Terms · Pr..."
"https://vaultlister.com/documentation.html#media-kit","Spell","VaultLister","Vault Lister","...s List Perfectly vs Primelister. © 2026 VaultLister — Help · Terms · Privacy"
"https://vaultlister.com/help/troubleshooting.html","Spell","Poshmark","Postmark","...oken. For credential-based connections (Poshmark, Facebook Marketplace), re-enter your c..."
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","...ately, check the Status Page to confirm VaultLister's systems are healthy, and verify your ..."
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","... that mean? +. A rate limit error means VaultLister or you have made too many requests to a..."
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","...alls can be made per minute or per day. VaultLister manages this automatically for most ope..."
"https://vaultlister.com/help/troubleshooting.html","Spell","Depop","Depot","OAuth tokens for eBay, Shopify, and Depop have expiry periods set by the platform..."
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","...d tokens). When a token is near expiry, VaultLister will show a warning badge on the affect..."
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","...nly the access credential is refreshed. VaultLister stores the new token encrypted with AES..."
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","..., or delisted) are skipped by default — VaultLister only imports currently active listings...."
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","...required images are also skipped, since VaultLister requires at least one photo per item. I..."
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","...he platform, and run the import again — VaultLister checks for duplicates by external listi..."
"https://vaultlister.com/help/troubleshooting.html","Spell","Crosslist","Cross list","...vacy Policy Terms of Service Media Kit. Crosslist Flyp List Perfectly Nifty Primelister V..."
"https://vaultlister.com/help/troubleshooting.html","Spell","Flyp","Fly","...y Terms of Service Media Kit. Crosslist Flyp List Perfectly Nifty Primelister Vendoo..."
"https://vaultlister.com/help/troubleshooting.html","Spell","Primelister","Trimester","...it. Crosslist Flyp List Perfectly Nifty Primelister Vendoo. © 2026 VaultLister — Help"
"https://vaultlister.com/help/troubleshooting.html","Spell","Vendoo","Vendor","...t Flyp List Perfectly Nifty Primelister Vendoo. © 2026 VaultLister — Help"
"https://vaultlister.com/help/troubleshooting.html","Spell","VaultLister","Vault Lister","...fectly Nifty Primelister Vendoo. © 2026 VaultLister — Help"
"https://vaultlister.com/affiliate.html","Spell","VaultLister","Vault Lister","...ecurring commission. Refer resellers to VaultLister and earn a 20% commission on every paym..."
"https://vaultlister.com/affiliate.html","Spell","VaultLister","Vault Lister","... not to say. How do you plan to promote VaultLister? *. e.g. YouTube reviews, Instagram Ree..."
"https://vaultlister.com/affiliate.html","Spell","Crosslist","Cross list","...vacy Policy Terms of Service Media Kit. Crosslist Flyp List Perfectly Nifty Primelister V..."
"https://vaultlister.com/affiliate.html","Spell","Flyp","Fly","...y Terms of Service Media Kit. Crosslist Flyp List Perfectly Nifty Primelister Vendoo..."
"https://vaultlister.com/affiliate.html","Spell","Primelister","Trimester","...it. Crosslist Flyp List Perfectly Nifty Primelister Vendoo. © 2026 VaultLister — Help. We u..."
"https://vaultlister.com/affiliate.html","Spell","Vendoo","Vendor","...t Flyp List Perfectly Nifty Primelister Vendoo. © 2026 VaultLister — Help. We use cook..."
"https://vaultlister.com/affiliate.html","Spell","VaultLister","Vault Lister","...fectly Nifty Primelister Vendoo. © 2026 VaultLister — Help. We use cookies to keep you sign..."
"https://vaultlister.com/help.html","Spell","VaultLister","Vault Lister","...utorials, and answers for every part of VaultLister.. Set up your account, connect your fir..."
"https://vaultlister.com/help.html","Spell","delistings","delisting","...ge platform-specific fields, and handle delistings automatically.. Configure closet sharin..."
"https://vaultlister.com/help.html","Spell","Crosslist","Cross list","...vacy Policy Terms of Service Media Kit. Crosslist Flyp List Perfectly Nifty Primelister V..."
"https://vaultlister.com/help.html","Spell","Flyp","Fly","...y Terms of Service Media Kit. Crosslist Flyp List Perfectly Nifty Primelister Vendoo..."
"https://vaultlister.com/help.html","Spell","Primelister","Trimester","...it. Crosslist Flyp List Perfectly Nifty Primelister Vendoo. © 2026 VaultLister — Help. We u..."
"https://vaultlister.com/help.html","Spell","Vendoo","Vendor","...t Flyp List Perfectly Nifty Primelister Vendoo. © 2026 VaultLister — Help. We use cook..."
"https://vaultlister.com/help.html","Spell","VaultLister","Vault Lister","...fectly Nifty Primelister Vendoo. © 2026 VaultLister — Help. We use cookies to keep you sign..."
